model,threshold,season,games,graded,wins,losses,pushes,hit_rate,hit_rate_minus_breakeven,hit_rate_wilson_low,hit_rate_wilson_high,net_units_1u_each,roi_per_1u,avg_market_residual,avg_abs_pred_edge
hist_gradient_boosting,3.5,2023,318,311,158,153,7,0.5080385852090032,-0.01577093860052059,0.45271691916262013,0.5631640825855606,-9.36363636363636,-0.030108155510084757,0.8474842767295597,5.195586346034609
hist_gradient_boosting,3.5,2024,219,217,117,100,2,0.5391705069124424,0.015360983102918557,0.4727426990686681,0.6042355514058801,6.363636363636362,0.029325513196480933,0.1415525114155251,4.846407630568803
hist_gradient_boosting,5.0,2016,229,228,119,109,1,0.5219298245614035,-0.00187969924812037,0.4572652298211086,0.5858676678124479,-0.818181818181813,-0.0035885167464114608,0.2794759825327511,7.455157682659065
hist_gradient_boosting,5.0,2017,221,218,124,94,3,0.5688073394495413,0.04499781564001748,0.502434150772851,0.6327974739539811,18.727272727272727,0.08590492076730609,-1.4728506787330318,7.426946651444264
hist_gradient_boosting,5.0,2018,223,219,127,92,4,0.5799086757990868,0.056099151989562945,0.5137113169980667,0.6433509191373765,23.454545454545464,0.10709838107098385,0.9551569506726457,7.606549522469906
hist_gradient_boosting,5.0,2019,186,183,96,87,3,0.5245901639344263,0.0007806401249024209,0.4524744754470119,0.5956946688977166,0.2727272727272734,0.0014903129657228053,1.5806451612903225,6.753927317429991
hist_gradient_boosting,5.0,2020,113,113,51,62,0,0.45132743362831856,-0.07248209018120527,0.36268169477968215,0.5431737539646008,-15.636363636363635,-0.13837489943684633,1.8805309734513274,6.805415085525327
hist_gradient_boosting,5.0,2021,153,151,86,65,2,0.5695364238410596,0.04572690003153579,0.4898017455718692,0.645820722808721,13.181818181818183,0.08729680915111379,0.1503267973856209,6.897610452386172
hist_gradient_boosting,5.0,2022,185,184,104,80,1,0.5652173913043478,0.04140786749482395,0.49297795796165755,0.6347892671897466,14.545454545454545,0.07905138339920949,0.6513513513513514,6.559270499743911
hist_gradient_boosting,5.0,2023,142,138,73,65,4,0.5289855072463768,0.005175983436852993,0.44604942263156266,0.6103515203922046,1.3636363636363598,0.009881422924901158,-0.09859154929577464,6.47396278419572
hist_gradient_boosting,5.0,2024,73,72,37,35,1,0.5138888888888888,-0.009920634920634996,0.40069555910198956,0.625675192569916,-1.363636363636365,-0.01893939393939396,1.178082191780822,6.359117846690471
ridge,1.5,2016,539,531,253,278,8,0.4764595103578154,-0.04735001345170842,0.4342998793794238,0.5189573092910161,-48.0,-0.0903954802259887,0.44434137291280146,5.5461517773207
ridge,1.5,2017,546,540,260,280,6,0.48148148148148145,-0.04232804232804238,0.4396176497921899,0.523606936190199,-43.63636363636364,-0.08080808080808081,-0.7142857142857143,4.4303033700969605
ridge,1.5,2018,574,568,283,285,6,0.4982394366197183,-0.025570087189805524,0.45726998308244143,0.5392325448903397,-27.727272727272734,-0.048815620998719604,0.7787456445993032,3.9736991776770556
ridge,1.5,2019,543,535,268,267,8,0.5009345794392523,-0.02287494437027149,0.4587101975747997,0.5431456353824181,-23.36363636363636,-0.043670348343245534,-0.4088397790055249,3.837607676657833
ridge,1.5,2020,395,388,183,205,7,0.47164948453608246,-0.05216003927344137,0.4224988197025362,0.5213560440995715,-38.63636363636364,-0.09957825679475164,-0.1240506329113924,4.2739980681049525
ridge,1.5,2021,593,587,286,301,6,0.48722316865417375,-0.03658635515535008,0.4470021056850255,0.5276103792855654,-41.0,-0.06984667802385008,-0.0016863406408094434,4.029526965862398
ridge,1.5,2022,806,796,418,378,10,0.5251256281407035,0.0013161043311796794,0.49039685626831603,0.5596130456922721,2.000000000000007,0.0025125628140703605,0.8356079404466501,3.3699464682460927
ridge,1.5,2023,799,789,424,365,10,0.5373891001267427,0.013579576317218844,0.5025006125838333,0.5719152606498618,20.454545454545457,0.025924645696508816,1.3360450563204005,3.295655368029285
