model,threshold,season,week,game_id,home_team,away_team,line_provider,closing_total,actual_total_points,market_residual,pred_market_residual,side,result,total_bin,wind_bin,temp_bin,game_indoors_bool,precip_flag,snow_flag,home_conference,away_conference,fbs_vs_fbs
hist_gradient_boosting,1.5,2016,10,400869152,USC,Oregon,teamrankings,76.5,65.0,-11.5,-5.614137373864913,under,win,63+,10-15,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,10,400869401,Old Dominion,Marshall,teamrankings,58.0,52.0,-6.0,1.8632594126283393,over,loss,56-63,0-5,50-70,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,10,400869043,Kentucky,Georgia,teamrankings,52.0,51.0,-1.0,2.576544864930745,over,loss,49-56,5-10,50-70,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,10,400869555,Tulsa,East Carolina,teamrankings,75.5,69.0,-6.5,7.236384548542531,over,loss,63+,0-5,50-70,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,10,400869044,LSU,Alabama,teamrankings,46.0,10.0,-36.0,6.447307664938883,over,loss,42-49,missing,missing,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,10,400869238,New Mexico,Nevada,teamrankings,58.5,61.0,2.5,-3.992262245114569,under,loss,56-63,15-20,50-70,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,10,400869154,California,Washington,teamrankings,73.5,93.0,19.5,-4.240121533896261,under,loss,63+,5-10,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,11,400869326,Kent State,Western Michigan,teamrankings,55.0,58.0,3.0,-7.579997870901178,under,loss,49-56,5-10,50-70,False,True,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,11,400869327,Akron,Bowling Green,teamrankings,73.0,66.0,-7.0,-5.610495982471193,under,win,63+,5-10,35-50,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,11,400869844,Georgia Southern,Louisiana,teamrankings,45.0,59.0,14.0,-3.986920862533521,under,loss,42-49,0-5,35-50,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,11,400869155,Arizona State,Utah,teamrankings,56.0,75.0,19.0,3.6150355692219365,over,win,49-56,5-10,70-85,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,11,400869484,Florida State,Boston College,teamrankings,47.0,52.0,5.0,2.484366392018701,over,win,42-49,0-5,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,11,400869049,Alabama,Mississippi State,teamrankings,52.5,54.0,1.5,-2.2026097081353146,under,loss,49-56,10-15,50-70,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,11,400869692,Purdue,Northwestern,teamrankings,58.0,62.0,4.0,-7.344235773224422,under,loss,56-63,0-5,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,11,400869558,East Carolina,SMU,teamrankings,63.0,86.0,23.0,-1.924881463571866,under,loss,56-63,5-10,50-70,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,11,400869689,Indiana,Penn State,teamrankings,60.0,76.0,16.0,1.979572700479764,over,win,56-63,0-5,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,11,400869594,Kansas,Iowa State,teamrankings,54.5,55.0,0.5,7.893854698866469,over,win,49-56,5-10,35-50,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,11,400869054,Tennessee,Kentucky,teamrankings,58.0,85.0,27.0,-2.132910950558499,under,loss,56-63,5-10,50-70,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,11,400869051,Florida,South Carolina,teamrankings,38.5,27.0,-11.5,9.02136942426854,over,loss,<=42,5-10,70-85,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,11,400869329,Buffalo,Miami (OH),teamrankings,50.5,59.0,8.5,-2.22194855159308,under,loss,49-56,10-15,35-50,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,11,400869404,Charlotte,Rice,teamrankings,60.0,43.0,-17.0,2.6925566231256437,over,loss,56-63,10-15,50-70,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,11,400869724,Virginia,Miami,teamrankings,55.5,48.0,-7.5,-3.5091176050244552,under,win,49-56,0-5,35-50,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,11,400869843,Arkansas State,New Mexico State,teamrankings,63.0,63.0,0.0,3.4665724815308687,over,push,56-63,10-15,50-70,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,11,400869408,Western Kentucky,North Texas,teamrankings,66.5,52.0,-14.5,-2.2668562185829506,under,win,63+,10-15,50-70,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,11,400869693,Wisconsin,Illinois,teamrankings,42.0,51.0,9.0,-4.729154229024817,under,loss,<=42,10-15,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,11,400869842,Troy,App State,teamrankings,49.0,52.0,3.0,4.684389562211635,over,win,42-49,5-10,70-85,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,11,400868919,Notre Dame,Army,teamrankings,55.5,50.0,-5.5,-6.278289746738821,under,win,49-56,10-15,70-85,True,False,False,FBS Independents,FBS Independents,True
hist_gradient_boosting,1.5,2016,11,400869622,Oklahoma State,Texas Tech,teamrankings,87.5,89.0,1.5,9.799939556728404,over,win,63+,0-5,50-70,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,11,400869052,Georgia,Auburn,teamrankings,51.0,20.0,-31.0,1.9757807117170691,over,loss,49-56,10-15,50-70,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,11,400869486,Virginia Tech,Georgia Tech,teamrankings,55.0,50.0,-5.0,2.561269025391779,over,loss,49-56,5-10,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,11,400869409,Old Dominion,Southern Miss,teamrankings,63.5,86.0,22.5,2.8308974133783575,over,win,63+,5-10,35-50,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,11,400869560,Houston,Tulane,teamrankings,49.0,48.0,-1.0,5.1151644055435765,over,loss,42-49,0-5,70-85,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,11,400869053,Missouri,Vanderbilt,teamrankings,53.0,43.0,-10.0,-2.4899908092910588,under,win,49-56,0-5,50-70,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,11,400869485,Clemson,Pittsburgh,teamrankings,61.0,85.0,24.0,-7.6174450794327235,under,loss,56-63,0-5,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,11,400869159,Oregon,Stanford,teamrankings,57.5,79.0,21.5,-2.6951189053974787,under,loss,56-63,10-15,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,11,400869846,Texas State,Idaho,teamrankings,62.0,61.0,-1.0,5.149259769877979,over,loss,56-63,10-15,70-85,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,11,400869405,Florida Atlantic,UTEP,teamrankings,54.5,66.0,11.5,-6.860803914475753,under,loss,49-56,5-10,70-85,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,11,400869407,Marshall,Middle Tennessee,teamrankings,60.0,59.0,-1.0,2.6306162962623287,over,loss,56-63,0-5,35-50,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,11,400869559,Memphis,South Florida,teamrankings,76.5,91.0,14.5,-6.413976575523584,under,loss,63+,5-10,50-70,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,11,400869242,Hawai'i,Boise State,teamrankings,62.5,68.0,5.5,1.8572927346742472,over,win,56-63,5-10,70-85,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,11,400869487,Louisville,Wake Forest,teamrankings,56.5,56.0,-0.5,-7.247636806769616,under,win,56-63,0-5,35-50,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,11,400869157,Washington,USC,teamrankings,59.5,39.0,-20.5,3.4960265698014656,over,loss,56-63,10-15,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,11,400869691,Nebraska,Minnesota,teamrankings,48.5,41.0,-7.5,-8.193718154829337,under,win,42-49,5-10,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,11,400869690,Iowa,Michigan,teamrankings,51.0,27.0,-24.0,5.767940047828844,over,loss,49-56,0-5,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,11,400869158,UCLA,Oregon State,teamrankings,48.5,62.0,13.5,3.2033034102989757,over,win,42-49,0-5,70-85,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,11,400869156,Arizona,Colorado,teamrankings,61.0,73.0,12.0,5.032539915819602,over,win,56-63,5-10,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,12,400869330,Bowling Green,Kent State,teamrankings,54.0,49.0,-5.0,3.819276338335156,over,loss,49-56,0-5,35-50,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,12,400869331,Central Michigan,Ohio,teamrankings,51.0,47.0,-4.0,-4.408676445898657,under,win,49-56,5-10,35-50,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,12,400869332,Toledo,Ball State,teamrankings,68.5,56.0,-12.5,-8.346077629700837,under,win,63+,0-5,35-50,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,12,400869333,Eastern Michigan,Northern Illinois,teamrankings,63.0,55.0,-8.0,-4.532296696162941,under,win,56-63,0-5,35-50,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,12,400869847,Troy,Arkansas State,teamrankings,53.5,38.0,-15.5,3.1090978982053006,over,loss,49-56,0-5,50-70,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,12,400869563,Cincinnati,Memphis,teamrankings,61.5,41.0,-20.5,-6.4365349763106705,under,win,56-63,5-10,50-70,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,12,400869246,Boise State,UNLV,teamrankings,63.0,67.0,4.0,-4.641203052961944,under,loss,56-63,10-15,35-50,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,12,400869059,Georgia,Louisiana,teamrankings,44.5,56.0,11.5,2.9999924793689736,over,win,42-49,15-20,50-70,False,False,False,SEC,Sun Belt,True
hist_gradient_boosting,1.5,2016,12,400869414,Rice,UTEP,teamrankings,55.5,68.0,12.5,-8.127357876781597,under,loss,49-56,5-10,50-70,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,12,400868884,Baylor,Kansas State,teamrankings,58.5,63.0,4.5,-5.6389050225236454,under,loss,56-63,10-15,50-70,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,12,400869623,TCU,Oklahoma State,teamrankings,68.5,37.0,-31.5,-12.23681664370923,under,win,63+,10-15,50-70,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,12,400869698,Purdue,Wisconsin,teamrankings,48.5,69.0,20.5,3.5079980379960363,over,win,42-49,20+,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,12,400869649,Michigan State,Ohio State,teamrankings,50.0,33.0,-17.0,3.0761870174974892,over,loss,49-56,20+,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,12,400869494,Georgia Tech,Virginia,teamrankings,54.0,48.0,-6.0,-4.269475463067696,under,win,49-56,20+,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,12,400869490,Boston College,UConn,teamrankings,36.0,30.0,-6.0,-2.1739803805589437,under,win,<=42,0-5,50-70,False,False,False,ACC,American Athletic,True
hist_gradient_boosting,1.5,2016,12,400922862,LSU,Florida,teamrankings,38.0,26.0,-12.0,4.908055668603256,over,loss,<=42,missing,missing,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,12,400869410,Charlotte,Middle Tennessee,teamrankings,55.5,69.0,13.5,-3.0039515148201668,under,loss,49-56,20+,50-70,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,12,400868932,BYU,Massachusetts,teamrankings,54.0,60.0,6.0,2.5336364743744566,over,win,49-56,5-10,50-70,False,False,False,FBS Independents,FBS Independents,True
hist_gradient_boosting,1.5,2016,12,400869849,Georgia State,Georgia Southern,teamrankings,47.5,54.0,6.5,1.9552802315948539,over,win,42-49,15-20,50-70,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,12,400869848,App State,UL Monroe,teamrankings,52.0,59.0,7.0,5.4075226292130205,over,win,49-56,20+,35-50,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,12,400869492,Pittsburgh,Duke,teamrankings,61.5,70.0,8.5,-3.0536715313763816,under,loss,56-63,10-15,35-50,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,12,400869695,Michigan,Indiana,teamrankings,50.5,30.0,-20.5,4.949924702717504,over,loss,49-56,15-20,35-50,False,True,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,12,400869064,Tennessee,Missouri,teamrankings,69.5,100.0,30.5,-4.769596120529118,under,loss,63+,5-10,50-70,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,12,400869334,Western Michigan,Buffalo,teamrankings,55.5,38.0,-17.5,-4.33641887199543,under,win,49-56,10-15,<=35,False,True,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,12,400869250,Wyoming,San Diego State,teamrankings,54.5,67.0,12.5,3.0929376686864467,over,win,49-56,5-10,35-50,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,12,400869603,Kansas,Texas,teamrankings,61.5,45.0,-16.5,-4.190351735684671,under,win,56-63,10-15,35-50,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,12,400868955,Notre Dame,Virginia Tech,teamrankings,53.5,65.0,11.5,1.6656004308970218,over,win,49-56,20+,<=35,False,False,False,FBS Independents,ACC,True
hist_gradient_boosting,1.5,2016,12,400869164,Colorado,Washington State,teamrankings,60.5,62.0,1.5,2.8866778042785466,over,win,56-63,0-5,35-50,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,12,400869493,Syracuse,Florida State,teamrankings,65.5,59.0,-6.5,-3.58127356953935,under,win,63+,10-15,50-70,True,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,12,400869566,Tulane,Temple,teamrankings,43.5,31.0,-12.5,5.260177340254598,over,loss,42-49,10-15,50-70,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,12,400869595,Iowa State,Texas Tech,teamrankings,74.5,76.0,1.5,-7.060558812357683,under,loss,63+,15-20,35-50,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,12,400869696,Minnesota,Northwestern,teamrankings,46.0,41.0,-5.0,9.58623698849854,over,loss,42-49,10-15,<=35,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,12,400922541,East Carolina,Navy,teamrankings,64.0,97.0,33.0,5.14661792255596,over,win,63+,10-15,70-85,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,12,400869166,California,Stanford,teamrankings,60.5,76.0,15.5,-7.694539548938719,under,loss,56-63,15-20,50-70,False,True,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,12,400869413,North Texas,Southern Miss,teamrankings,58.5,52.0,-6.5,2.9531661165228256,over,loss,56-63,5-10,50-70,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,12,400869412,Florida Atlantic,Old Dominion,teamrankings,61.0,66.0,5.0,4.934895289149082,over,win,56-63,5-10,70-85,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,12,400869565,SMU,South Florida,teamrankings,73.0,62.0,-11.0,-3.139212057010498,under,win,63+,5-10,50-70,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,12,400869491,Wake Forest,Clemson,teamrankings,47.5,48.0,0.5,4.653042186066681,over,win,42-49,15-20,35-50,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,12,400869411,Florida International,Marshall,teamrankings,53.5,45.0,-8.5,2.0983042943045795,over,loss,49-56,0-5,70-85,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,12,400869251,Fresno State,Hawai'i,teamrankings,54.5,27.0,-27.5,1.6693093377118662,over,loss,49-56,5-10,50-70,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,12,400869162,Washington,Arizona State,teamrankings,62.5,62.0,-0.5,-4.09859578876505,under,win,56-63,5-10,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,12,400869564,UCF,Tulsa,teamrankings,64.0,55.0,-9.0,-6.456400089101264,under,win,63+,10-15,50-70,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,12,400869248,Colorado State,New Mexico,teamrankings,61.5,80.0,18.5,4.277901081534752,over,win,56-63,0-5,<=35,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,12,400869163,UCLA,USC,teamrankings,53.0,50.0,-3.0,2.205325306968361,over,loss,49-56,0-5,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,12,400869161,Oregon State,Arizona,teamrankings,59.5,59.0,-0.5,-4.365133324386253,under,win,56-63,10-15,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,13,400869336,Miami (OH),Ball State,teamrankings,55.0,41.0,-14.0,2.480976066979974,over,loss,49-56,0-5,35-50,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,13,400869337,Eastern Michigan,Central Michigan,teamrankings,56.5,47.0,-9.5,-4.6301519863536695,under,win,56-63,5-10,<=35,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,13,400869497,North Carolina,NC State,teamrankings,63.0,49.0,-14.0,10.050204334973728,over,loss,56-63,0-5,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,13,400869339,Kent State,Northern Illinois,teamrankings,45.5,52.0,6.5,-3.2335542151214676,under,loss,42-49,5-10,35-50,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,13,400869338,Bowling Green,Buffalo,teamrankings,60.0,46.0,-14.0,2.939413481695518,over,loss,56-63,10-15,35-50,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,13,400869699,Iowa,Nebraska,teamrankings,45.5,50.0,4.5,3.116084342151071,over,win,42-49,10-15,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,13,400869252,Air Force,Boise State,teamrankings,63.5,47.0,-16.5,-7.640836055644723,under,win,63+,10-15,50-70,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,13,400869632,Texas,TCU,teamrankings,61.0,40.0,-21.0,-3.216070273094469,under,win,56-63,0-5,50-70,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,13,400869168,Washington State,Washington,teamrankings,62.0,62.0,0.0,1.7367823112228165,over,push,56-63,5-10,35-50,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,13,400869340,Western Michigan,Toledo,teamrankings,71.5,90.0,18.5,-4.265205245360091,under,loss,63+,0-5,35-50,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,13,400868885,Texas Tech,Baylor,teamrankings,83.0,89.0,6.0,6.308618758717851,over,win,63+,5-10,50-70,True,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,13,400869567,Tulsa,Cincinnati,teamrankings,63.0,77.0,14.0,5.745959097046847,over,win,56-63,0-5,35-50,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,13,400869569,South Florida,UCF,teamrankings,66.0,79.0,13.0,1.6049911765760796,over,win,63+,5-10,70-85,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,13,400869650,Ohio State,Michigan,teamrankings,44.5,57.0,12.5,8.345992258717748,over,win,42-49,10-15,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,13,400869852,Louisiana,Arkansas State,teamrankings,50.5,43.0,-7.5,-5.4461984206686,under,win,49-56,5-10,50-70,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,13,400869070,Georgia,Georgia Tech,teamrankings,49.0,55.0,6.0,3.766459186418308,over,win,42-49,0-5,50-70,False,False,False,SEC,ACC,True
hist_gradient_boosting,1.5,2016,13,400869071,Louisville,Kentucky,teamrankings,70.5,79.0,8.5,-6.066037677337992,under,loss,63+,0-5,35-50,False,False,False,ACC,SEC,True
hist_gradient_boosting,1.5,2016,13,400869604,Kansas State,Kansas,teamrankings,51.0,53.0,2.0,7.823749686611797,over,win,49-56,15-20,50-70,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,13,400869700,Indiana,Purdue,teamrankings,66.5,50.0,-16.5,3.659022886602969,over,loss,63+,5-10,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,13,400869701,Northwestern,Illinois,teamrankings,48.5,63.0,14.5,-6.378840010117078,under,loss,42-49,5-10,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,13,400869501,Virginia Tech,Virginia,teamrankings,53.5,62.0,8.5,-2.8912493274674445,under,loss,49-56,10-15,35-50,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,13,400869500,Pittsburgh,Syracuse,teamrankings,65.5,137.0,71.5,-2.4932315591456846,under,loss,63+,10-15,35-50,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,13,400869498,Wake Forest,Boston College,teamrankings,34.5,31.0,-3.5,-1.799663956804864,under,win,<=42,10-15,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,13,400869596,Iowa State,West Virginia,teamrankings,60.5,68.0,7.5,-2.304715803968165,under,loss,56-63,10-15,50-70,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,13,400868956,USC,Notre Dame,teamrankings,59.5,72.0,12.5,-6.100652975434787,under,loss,56-63,10-15,50-70,False,False,False,Pac-12,FBS Independents,True
hist_gradient_boosting,1.5,2016,13,400869702,Penn State,Michigan State,teamrankings,53.5,57.0,3.5,9.035424920992424,over,win,49-56,10-15,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,13,400869572,SMU,Navy,teamrankings,65.5,106.0,40.5,3.0607747680346185,over,win,63+,0-5,50-70,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,13,400869416,Old Dominion,Florida International,teamrankings,60.0,70.0,10.0,4.31663825965089,over,win,56-63,5-10,50-70,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,13,400869499,Miami,Duke,teamrankings,55.0,61.0,6.0,6.2890741390335885,over,win,49-56,5-10,70-85,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,13,400869853,Idaho,South Alabama,teamrankings,53.0,69.0,16.0,8.362082398698146,over,win,49-56,10-15,35-50,True,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,13,400869255,Fresno State,San José State,teamrankings,51.5,30.0,-21.5,7.384295012417568,over,loss,49-56,5-10,50-70,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,13,400869068,Alabama,Auburn,teamrankings,47.0,42.0,-5.0,2.7586178588327472,over,loss,42-49,5-10,50-70,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,13,400869420,UTEP,North Texas,teamrankings,51.5,76.0,24.5,5.993916894797997,over,win,49-56,0-5,50-70,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,13,400869570,UConn,Tulane,teamrankings,36.5,51.0,14.5,-3.0208602980832486,under,loss,<=42,5-10,35-50,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,13,400869854,Texas State,Troy,teamrankings,57.5,47.0,-10.5,-5.273884202289868,under,win,56-63,0-5,50-70,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,13,400869256,UNLV,Nevada,teamrankings,59.0,55.0,-4.0,-4.04886755005071,under,win,56-63,10-15,50-70,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,13,400869851,New Mexico State,App State,teamrankings,60.0,44.0,-16.0,-3.2408468917767537,under,win,56-63,5-10,50-70,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,13,400869417,Middle Tennessee,Florida Atlantic,numberfire,64.0,133.0,69.0,6.161988505239947,over,win,63+,0-5,35-50,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,13,400869415,UTSA,Charlotte,teamrankings,53.0,47.0,-6.0,8.210569247276126,over,loss,49-56,0-5,50-70,True,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,13,400869419,Marshall,Western Kentucky,teamrankings,62.5,66.0,3.5,4.697735679498722,over,win,56-63,5-10,35-50,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,13,400869169,California,UCLA,teamrankings,70.5,46.0,-24.5,-8.960543489627995,under,win,63+,10-15,50-70,False,True,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,13,400869170,Colorado,Utah,teamrankings,53.5,49.0,-4.5,2.877175899362707,over,loss,49-56,0-5,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,13,400869571,Temple,East Carolina,teamrankings,58.5,47.0,-11.5,-5.6499443339143465,under,win,56-63,5-10,35-50,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,13,400869075,Vanderbilt,Tennessee,teamrankings,50.0,79.0,29.0,10.494383222151443,over,win,49-56,0-5,35-50,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,13,400869172,Stanford,Rice,teamrankings,50.5,58.0,7.5,2.139455265261466,over,win,49-56,0-5,50-70,False,True,False,Pac-12,Conference USA,True
hist_gradient_boosting,1.5,2016,13,400869253,San Diego State,Colorado State,teamrankings,53.5,94.0,40.5,3.7071103683949835,over,win,49-56,10-15,50-70,False,True,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,13,400868933,BYU,Utah State,teamrankings,51.5,38.0,-13.5,2.859789449493868,over,loss,49-56,10-15,35-50,False,False,False,FBS Independents,Mountain West,True
hist_gradient_boosting,1.5,2016,13,400868967,Hawai'i,Massachusetts,teamrankings,57.0,86.0,29.0,3.133012575470428,over,win,56-63,10-15,70-85,False,False,False,Mountain West,FBS Independents,True
hist_gradient_boosting,1.5,2016,14,400926941,Ohio,Western Michigan,teamrankings,58.0,52.0,-6.0,3.4942548846472286,over,loss,56-63,10-15,35-50,True,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,14,400926942,Washington,Colorado,teamrankings,55.5,51.0,-4.5,6.998182513490428,over,loss,49-56,0-5,50-70,False,False,False,Pac-12,Pac-12,True
