filter_name,category,season,graded,wins,losses,hit_rate,net_units_1u_each,roi_per_1u
hgb_under_3p5_total_ge_66,high_total_bucket,2017,40,20,20,0.5,-1.8181818181818175,-0.045454545454545435
hgb_under_3p5_total_ge_66,high_total_bucket,2018,55,30,25,0.5454545454545454,2.272727272727273,0.04132231404958678
hgb_under_3p5_total_ge_66,high_total_bucket,2019,25,13,12,0.52,-0.18181818181818166,-0.007272727272727267
hgb_under_3p5_total_ge_66,high_total_bucket,2020,36,16,20,0.4444444444444444,-5.454545454545454,-0.1515151515151515
hgb_under_3p5_total_ge_66,high_total_bucket,2021,58,37,21,0.6379310344827587,12.636363636363633,0.21786833855799367
hgb_under_3p5_total_ge_66,high_total_bucket,2022,47,27,20,0.574468085106383,4.545454545454543,0.09671179883945837
hgb_under_3p5_total_ge_66,high_total_bucket,2023,21,16,5,0.7619047619047619,9.545454545454545,0.45454545454545453
hgb_under_3p5_total_ge_66,high_total_bucket,2024,7,4,3,0.5714285714285714,0.6363636363636362,0.0909090909090909
hgb_under_3p5_total_52_56,high_total_bucket,2016,24,10,14,0.4166666666666667,-4.909090909090908,-0.2045454545454545
hgb_under_3p5_total_52_56,high_total_bucket,2017,22,12,10,0.5454545454545454,0.909090909090909,0.04132231404958677
hgb_under_3p5_total_52_56,high_total_bucket,2018,27,14,13,0.5185185185185185,-0.2727272727272726,-0.010101010101010097
hgb_under_3p5_total_52_56,high_total_bucket,2019,14,9,5,0.6428571428571429,3.1818181818181817,0.22727272727272727
hgb_under_3p5_total_52_56,high_total_bucket,2020,9,2,7,0.2222222222222222,-5.181818181818182,-0.5757575757575757
hgb_under_3p5_total_52_56,high_total_bucket,2021,55,24,31,0.43636363636363634,-9.181818181818183,-0.16694214876033062
hgb_under_3p5_total_52_56,high_total_bucket,2022,8,2,6,0.25,-4.181818181818182,-0.5227272727272727
hgb_under_3p5_total_52_56,high_total_bucket,2023,10,6,4,0.6,1.4545454545454544,0.14545454545454545
hgb_under_3p5_total_52_56,high_total_bucket,2024,5,1,4,0.2,-3.090909090909091,-0.6181818181818182
hgb_under_3p5_total_56_60,high_total_bucket,2016,30,14,16,0.4666666666666667,-3.272727272727274,-0.10909090909090913
hgb_under_3p5_total_56_60,high_total_bucket,2017,30,14,16,0.4666666666666667,-3.2727272727272725,-0.10909090909090909
hgb_under_3p5_total_56_60,high_total_bucket,2018,31,15,16,0.4838709677419355,-2.363636363636364,-0.07624633431085046
hgb_under_3p5_total_56_60,high_total_bucket,2019,19,10,9,0.5263157894736842,0.09090909090909105,0.004784688995215319
hgb_under_3p5_total_56_60,high_total_bucket,2020,11,8,3,0.7272727272727273,4.2727272727272725,0.3884297520661157
hgb_under_3p5_total_56_60,high_total_bucket,2021,49,27,22,0.5510204081632653,2.545454545454546,0.05194805194805196
hgb_under_3p5_total_56_60,high_total_bucket,2022,19,11,8,0.5789473684210527,2.0,0.10526315789473684
hgb_under_3p5_total_56_60,high_total_bucket,2023,7,4,3,0.5714285714285714,0.6363636363636365,0.09090909090909093
hgb_under_3p5_total_56_60,high_total_bucket,2024,11,8,3,0.7272727272727273,4.2727272727272725,0.3884297520661157
hgb_under_3p5_total_60_63,high_total_bucket,2016,13,5,8,0.38461538461538464,-3.4545454545454546,-0.26573426573426573
hgb_under_3p5_total_60_63,high_total_bucket,2017,17,12,5,0.7058823529411765,5.909090909090908,0.3475935828877005
hgb_under_3p5_total_60_63,high_total_bucket,2018,20,14,6,0.7,6.7272727272727275,0.33636363636363636
hgb_under_3p5_total_60_63,high_total_bucket,2019,9,6,3,0.6666666666666666,2.454545454545454,0.2727272727272727
hgb_under_3p5_total_60_63,high_total_bucket,2020,10,6,4,0.6,1.4545454545454544,0.14545454545454545
hgb_under_3p5_total_60_63,high_total_bucket,2021,32,20,12,0.625,6.181818181818181,0.19318181818181815
hgb_under_3p5_total_60_63,high_total_bucket,2022,15,8,7,0.5333333333333333,0.2727272727272724,0.018181818181818157
