card_strategy,base_strategy,legs,max_combos_per_week,no_overlap,season,week,weekly_rank,game_ids,matchups,results,result,units,avg_abs_pred_edge,min_abs_pred_edge,avg_market_residual
hgb_under_3p5_high_total_2leg_top1_nonoverlap,hgb_under_3p5_high_total,2,1,True,2024,11,1,401643754|401634006,New Mexico at San Diego State | Tennessee State at Western Illinois,win|loss,loss,-1.0,6.520921650075338,5.676041342302643,-12.75
hgb_under_3p5_high_total_2leg_top1_nonoverlap,hgb_under_3p5_high_total,2,1,True,2024,12,1,401634122|401635583,Idaho State at Eastern Washington | Wake Forest at North Carolina,loss|win,loss,-1.0,6.319653300338578,5.098037380574472,20.0
hgb_under_3p5_high_total_2leg_top1_nonoverlap,hgb_under_3p5_high_total,2,1,True,2024,13,1,401645372|401643767,East Carolina at North Texas | UNLV at San José State,win|win,win,2.6446280991735542,6.266018667957908,6.245799021890251,-11.5
hgb_under_3p5_high_total_2leg_top1_nonoverlap,hgb_under_3p5_high_total,2,1,True,2024,14,1,401641006|401635623,Jacksonville State at Western Kentucky | Miami at Syracuse,win|loss,loss,-1.0,5.186371834053861,5.148263696674192,-7.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,1,1,400869090|400869507,Hawai'i at California | Oklahoma at Houston,loss|win,loss,-1.0,4.886472079544501,4.704696529060801,3.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,1,2,400869342|400869176,Indiana at Florida International | Boise State at Louisiana,win|win,win,2.6446280991735542,4.15980736654813,4.057366146871094,-13.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,2,1,400869430|400869511,Troy at Clemson | Cincinnati at Purdue,win|loss,loss,-1.0,9.627557982110755,8.558090690991504,-3.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,2,2,400869107|400868947,California at San Diego State | Nevada at Notre Dame,loss|win,loss,-1.0,5.098535700822994,4.478440424598642,6.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,3,1,400869109|400868995,Arizona State at UTSA | New Mexico State at Kentucky,loss|loss,loss,-1.0,8.56845436482103,7.740946043312929,20.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,3,2,400869362|400869517,Troy at Southern Miss | Houston at Cincinnati,loss|win,loss,-1.0,6.3202284019195645,5.475355666887477,0.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,4,1,400869450|400869203,Syracuse at UConn | Nevada at Purdue,win|win,win,2.6446280991735542,9.116862947637228,7.982487438176324,-12.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,4,2,400869202|400869120,Tulsa at Fresno State | California at Arizona State,loss|loss,loss,-1.0,5.421951170349368,3.628408553409316,14.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,5,1,400869126|400869453,Arizona State at USC | Louisville at Clemson,win|loss,loss,-1.0,8.12765136166571,7.587294521387339,5.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,5,2,400869128|400869528,Utah at California | UCF at East Carolina,win|loss,loss,-1.0,5.300794280627999,5.299491075912216,1.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,6,1,400869217|400869134,Hawai'i at San José State | California at Oregon State,win|loss,loss,-1.0,7.069470880369306,6.95922501315306,4.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,6,2,400869303|400869135,Northern Illinois at Western Michigan | Washington State at Stanford,loss|loss,loss,-1.0,5.297658637549614,4.805144455285769,4.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,7,1,400869541|400869462,Tulsa at Houston | NC State at Clemson,loss|win,loss,-1.0,6.604934948471632,4.653693149960715,-9.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,7,2,400869466|400869465,Virginia Tech at Syracuse | Pittsburgh at Virginia,win|loss,loss,-1.0,4.363848325149399,4.288856542653018,-0.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,8,1,400869225|400869544,Hawai'i at Air Force | East Carolina at Cincinnati,loss|win,loss,-1.0,12.147327681458282,11.244438382157382,-5.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,8,2,400869224|400869834,BYU at Boise State | Louisiana at Texas State,win|win,win,2.6446280991735542,7.670302360023551,7.668459790060165,-19.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,9,1,400869145|400869391,California at USC | Middle Tennessee at Florida International,win|loss,loss,-1.0,7.2016430554167465,6.519493782860732,5.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,9,2,400869629|400869036,Texas Tech at TCU | Auburn at Ole Miss,win|loss,loss,-1.0,5.718690258938652,5.613538657825187,-16.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,10,1,400869477|400869479,Syracuse at Clemson | Florida State at NC State,win|win,win,2.6446280991735542,9.163092118472157,8.80676467950402,-14.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,10,2,400869322|400869593,Toledo at Akron | Oklahoma at Iowa State,win|win,win,2.6446280991735542,8.334840877292198,8.279530283517584,-10.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,11,1,400869485|400869692,Pittsburgh at Clemson | Northwestern at Purdue,loss|loss,loss,-1.0,7.480840426328573,7.344235773224422,14.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,11,2,400869487|400869559,Wake Forest at Louisville | South Florida at Memphis,win|loss,loss,-1.0,6.8308066911466,6.413976575523584,7.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,12,1,400869623|400869332,Oklahoma State at TCU | Ball State at Toledo,win|win,win,2.6446280991735542,10.291447136705033,8.346077629700837,-22.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,12,2,400869166|400869595,Stanford at California | Texas Tech at Iowa State,loss|loss,loss,-1.0,7.3775491806482005,7.060558812357683,8.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,13,1,400869169|400869252,UCLA at California | Boise State at Air Force,win|win,win,2.6446280991735542,8.300689772636359,7.640836055644723,-20.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2016,13,2,400868956|400869071,Notre Dame at USC | Kentucky at Louisville,loss|loss,loss,-1.0,6.0833453263863895,6.066037677337992,10.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,1,1,400933829|400941789,Georgia Southern at Auburn | UL Monroe at Memphis,win|loss,loss,-1.0,8.921358656667817,8.078854370504585,-3.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,1,2,400934493|400935249,Tulsa at Oklahoma State | Colorado State at Colorado,loss|win,loss,-1.0,5.847963527845012,4.2034116901047005,-19.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,2,1,400938601|400941798,North Texas at SMU | Louisiana at Tulsa,loss|loss,loss,-1.0,6.545564475423505,6.112845774057524,35.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,2,2,400937459|400934503,Middle Tennessee at Syracuse | Oklahoma State at South Alabama,win|win,win,2.6446280991735542,5.1577708637801445,4.427294435963565,-18.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,3,1,400934511|400944837,Texas at USC | Troy at New Mexico State,win|win,win,2.6446280991735542,9.208887786167546,7.876360114437367,-13.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,3,2,400934512|400941802,Arizona State at Texas Tech | Tulsa at Toledo,loss|loss,loss,-1.0,6.904275936365879,6.148942084118759,27.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,4,1,400938619|400934518,UTEP at New Mexico State | Texas Tech at Houston,win|win,win,2.6446280991735542,8.131186401934201,6.727301645350376,-10.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,4,2,400934516|400941838,TCU at Oklahoma State | East Carolina at UConn,loss|loss,loss,-1.0,6.427908279363969,6.351865523362158,11.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,5,1,400938623|400935288,Middle Tennessee at Florida Atlantic | Washington at Oregon State,win|win,win,2.6446280991735542,8.3964678811957,8.194379931991115,-6.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,5,2,400985406|400935286,Memphis at UCF | Colorado at UCLA,win|win,win,2.6446280991735542,6.421006772649872,5.25707325120892,-16.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,6,1,400944991|400941817,Eastern Michigan at Toledo | Temple at East Carolina,win|win,win,2.6446280991735542,8.860412385254481,7.521739781997527,-20.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,6,2,400941814|400945268,Memphis at UConn | Colorado State at Utah State,loss|win,loss,-1.0,6.452789952165578,6.2449109360728245,0.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,7,1,400934526|400941821,Baylor at Oklahoma State | UConn at Temple,loss|win,loss,-1.0,5.6266523894207365,3.898042160596797,0.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,8,1,400934578|400941827,USC at Notre Dame | Tulsa at UConn,loss|win,loss,-1.0,8.227609400028575,8.176453927074464,-20.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,8,2,400944857|400945280,Louisiana at Arkansas State | Colorado State at New Mexico,win|win,win,2.6446280991735542,7.6301154236098245,7.243753636208667,-13.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,9,1,400933901|400935394,Missouri at UConn | Penn State at Ohio State,win|loss,loss,-1.0,9.37970891043442,8.741134644995343,4.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,9,2,400941831|400944862,Tulsa at SMU | Arkansas State at New Mexico State,win|win,win,2.6446280991735542,6.411878099944163,6.342367919278159,-8.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,10,1,400933909|400941835,Florida at Missouri | Memphis at Tulsa,win|win,win,2.6446280991735542,8.571641428929208,7.087058547325792,-13.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,10,2,400935312|400985386,Colorado at Arizona State | South Florida at UConn,loss|win,loss,-1.0,5.938124580253177,5.301197214776924,2.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,11,1,400933915|400941842,Louisiana at Ole Miss | UConn at UCF,loss|loss,loss,-1.0,6.249724208050575,5.0403807473297,6.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,11,2,400935407|400935317,Michigan State at Ohio State | Oregon State at Arizona,win|loss,loss,-1.0,4.373687578559568,4.175437203996037,1.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,12,1,400935415|400941845,Nebraska at Penn State | Cincinnati at East Carolina,loss|loss,loss,-1.0,8.935576202947653,8.905117074610933,20.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,12,2,400937524|400935322,Syracuse at Louisville | Arizona State at Oregon State,win|loss,loss,-1.0,8.606560679658616,8.385660998013146,1.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,13,1,400933931|400944881,Missouri at Arkansas | Georgia Southern at Louisiana,loss|loss,loss,-1.0,10.522206812070625,10.337035924397863,13.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,13,2,400941853|400935327,Temple at Tulsa | Oregon State at Oregon,loss|loss,loss,-1.0,5.150137922107696,5.032484189707789,12.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2017,14,1,400944884|400955151,Louisiana at App State | Memphis at UCF,loss|loss,loss,-1.0,4.807045191496897,4.721571572964284,27.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,1,1,401012679|401079833,Cincinnati at UCLA | North Carolina A&T at East Carolina,win|win,win,2.6446280991735542,5.779363528242609,5.622325150964062,-16.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,1,2,401013072|401012259,Southern at TCU | Middle Tennessee at Vanderbilt,loss|win,loss,-1.0,5.123245122887861,5.083078064675459,-5.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,2,1,401012732|401012726,Southern Utah at Oregon State | Arizona at Houston,loss|win,loss,-1.0,11.788878873757152,10.201284116152753,-2.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,2,2,401012728|401012265,UCLA at Oklahoma | Southern Illinois at Ole Miss,loss|loss,loss,-1.0,7.3181693886224135,7.185326856167429,28.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,3,1,401022521|401012277,Prairie View A&M at UNLV | Alabama at Ole Miss,win|win,win,2.6446280991735542,11.248780389836076,10.806487259530236,-3.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,3,2,401019488|401012746,Arkansas State at Tulsa | Idaho State at California,win|loss,loss,-1.0,10.577341423440377,10.47399796827906,-6.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,4,1,401012750|401022524,Arizona at Oregon State | Duquesne at Hawai'i,win|win,win,2.6446280991735542,16.522757577177288,15.795278851346596,-17.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,4,2,401013450|401021663,North Texas at Liberty | Coastal Carolina at Louisiana,win|win,win,2.6446280991735542,11.521304701221856,7.358680219797539,-9.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,5,1,401012757|401019496,Oregon at California | Memphis at Tulane,loss|win,loss,-1.0,8.046781781614637,6.773608322224683,2.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,5,2,401012297|401021667,Ole Miss at LSU | Coastal Carolina at Troy,loss|loss,loss,-1.0,4.098608403387274,3.668895510722443,5.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,6,1,401022530|401020751,New Mexico at UNLV | Bowling Green at Toledo,loss|loss,loss,-1.0,7.111397173454563,6.191462850431766,8.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,6,2,401013441|401015009,Liberty at New Mexico State | UAB at Louisiana Tech,loss|win,loss,-1.0,3.8841094276732284,3.7022366255018593,2.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,7,1,401012308|401020760,Ole Miss at Arkansas | Western Michigan at Bowling Green,loss|loss,loss,-1.0,9.18062043956418,8.394007588883538,6.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,7,2,401013076|401019505,Texas Tech at TCU | South Florida at Tulsa,win|win,win,2.6446280991735542,5.836050772215925,5.160762979731574,-19.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,8,1,401019511|401019512,UConn at South Florida | Houston at Navy,push|loss,loss,-1.0,7.890447173742295,7.497397817861,13.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,8,2,401013152|401022542,North Carolina at Syracuse | Nevada at Hawai'i,loss|win,loss,-1.0,5.541044675802061,5.318770584886149,2.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,9,1,401021681|401013189,Arkansas State at Louisiana | Notre Dame at Navy,loss|loss,loss,-1.0,7.339225892702011,6.593541446895656,15.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,9,2,401021682|401020767,Coastal Carolina at Georgia State | Toledo at Western Michigan,loss|loss,loss,-1.0,5.1867815584977315,5.06203291139866,8.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,10,1,401019520|401012328,Memphis at East Carolina | South Carolina at Ole Miss,loss|loss,loss,-1.0,11.047836970086191,10.52632031888351,28.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,10,2,401019519|401022553,UConn at Tulsa | Fresno State at UNLV,loss|win,loss,-1.0,8.446755480663864,7.979812478900941,-0.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,11,1,401015042|401013333,North Texas at Old Dominion | Purdue at Minnesota,win|win,win,2.6446280991735542,10.008430887640191,9.853134087456985,-4.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,11,2,401013168|401020776,Louisville at Syracuse | Ohio at Miami (OH),loss|win,loss,-1.0,8.435257402980074,8.059361990045725,3.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,12,1,401022564|401019530,UNLV at Hawai'i | Memphis at SMU,win|win,win,2.6446280991735542,12.049543702468842,11.930091102322976,-19.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,12,2,401020783|401012346,Toledo at Kent State | Missouri at Tennessee,loss|loss,loss,-1.0,8.897543978605608,8.12300934658974,21.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,13,1,401012797|401013447,Oregon at Oregon State | New Mexico State at Liberty,win|win,win,2.6446280991735542,13.732190084094169,13.337796308937508,-12.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2018,13,2,401020788|401021699,Buffalo at Bowling Green | Coastal Carolina at South Alabama,win|loss,loss,-1.0,9.479498065172029,8.879017904626144,-1.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2019,1,1,401110720|401114228,Duke at Alabama | New Mexico State at Washington State,win|win,win,2.6446280991735542,6.398417133116309,6.393698782305884,-6.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2019,1,2,401112157|401112122,Indiana at Ball State | Oklahoma State at Oregon State,win|loss,loss,-1.0,4.707401379089067,4.2922500516735,5.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2019,2,1,401112140|401114251,UTEP at Texas Tech | Marshall at Boise State,win|win,win,2.6446280991735542,4.720800461336751,4.575818261174213,-30.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2019,3,1,401114234|401114336,Hawai'i at Washington | New Mexico at Notre Dame,loss|loss,loss,-1.0,6.809377161955302,5.871534423585833,14.5
