filter_name,category,season,graded,wins,losses,hit_rate,net_units_1u_each,roi_per_1u
hgb_under_3p5_combo_total_ge_58_wind_ge_12,weather_total_combo_grid,2019,7,4,3,0.5714285714285714,0.6363636363636362,0.0909090909090909
hgb_under_3p5_combo_total_ge_58_wind_ge_12,weather_total_combo_grid,2020,6,3,3,0.5,-0.2727272727272727,-0.04545454545454545
hgb_under_3p5_combo_total_ge_58_wind_ge_12,weather_total_combo_grid,2021,19,13,6,0.6842105263157895,5.8181818181818175,0.3062200956937799
hgb_under_3p5_combo_total_ge_58_wind_ge_12,weather_total_combo_grid,2022,17,13,4,0.7647058823529411,7.8181818181818175,0.4598930481283422
hgb_under_3p5_combo_total_ge_58_wind_ge_12,weather_total_combo_grid,2023,10,8,2,0.8,5.2727272727272725,0.5272727272727272
hgb_under_3p5_combo_total_ge_58_wind_ge_12,weather_total_combo_grid,2024,10,6,4,0.6,1.4545454545454546,0.14545454545454545
hgb_under_3p5_combo_total_ge_58_wind_ge_15,weather_total_combo_grid,2016,7,4,3,0.5714285714285714,0.6363636363636362,0.0909090909090909
hgb_under_3p5_combo_total_ge_58_wind_ge_15,weather_total_combo_grid,2017,16,8,8,0.5,-0.7272727272727275,-0.04545454545454547
hgb_under_3p5_combo_total_ge_58_wind_ge_15,weather_total_combo_grid,2018,12,3,9,0.25,-6.2727272727272725,-0.5227272727272727
hgb_under_3p5_combo_total_ge_58_wind_ge_15,weather_total_combo_grid,2019,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_total_ge_58_wind_ge_15,weather_total_combo_grid,2020,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_combo_total_ge_58_wind_ge_15,weather_total_combo_grid,2021,5,4,1,0.8,2.6363636363636362,0.5272727272727272
hgb_under_3p5_combo_total_ge_58_wind_ge_15,weather_total_combo_grid,2022,6,5,1,0.8333333333333334,3.5454545454545454,0.5909090909090909
hgb_under_3p5_combo_total_ge_58_wind_ge_15,weather_total_combo_grid,2023,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_total_ge_58_wind_ge_15,weather_total_combo_grid,2024,6,3,3,0.5,-0.2727272727272726,-0.045454545454545435
hgb_under_3p5_combo_total_ge_58_wind_ge_18,weather_total_combo_grid,2017,7,3,4,0.42857142857142855,-1.2727272727272725,-0.1818181818181818
hgb_under_3p5_combo_total_ge_58_wind_ge_18,weather_total_combo_grid,2018,8,1,7,0.125,-6.090909090909091,-0.7613636363636364
hgb_under_3p5_combo_total_ge_58_wind_ge_18,weather_total_combo_grid,2019,0,0,0,,0.0,
hgb_under_3p5_combo_total_ge_58_wind_ge_18,weather_total_combo_grid,2021,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_total_ge_58_wind_ge_18,weather_total_combo_grid,2022,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_total_ge_58_wind_ge_18,weather_total_combo_grid,2024,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_total_ge_58_cold_le_55,weather_total_combo_grid,2016,18,9,9,0.5,-0.8181818181818185,-0.04545454545454547
hgb_under_3p5_combo_total_ge_58_cold_le_55,weather_total_combo_grid,2017,12,4,8,0.3333333333333333,-4.363636363636363,-0.3636363636363636
hgb_under_3p5_combo_total_ge_58_cold_le_55,weather_total_combo_grid,2018,30,19,11,0.6333333333333333,6.2727272727272725,0.20909090909090908
hgb_under_3p5_combo_total_ge_58_cold_le_55,weather_total_combo_grid,2019,16,8,8,0.5,-0.7272727272727273,-0.045454545454545456
hgb_under_3p5_combo_total_ge_58_cold_le_55,weather_total_combo_grid,2020,14,10,4,0.7142857142857143,5.090909090909091,0.36363636363636365
hgb_under_3p5_combo_total_ge_58_cold_le_55,weather_total_combo_grid,2021,31,13,18,0.41935483870967744,-6.181818181818182,-0.19941348973607037
hgb_under_3p5_combo_total_ge_58_cold_le_55,weather_total_combo_grid,2022,15,11,4,0.7333333333333333,5.999999999999999,0.39999999999999997
hgb_under_3p5_combo_total_ge_58_cold_le_55,weather_total_combo_grid,2023,7,5,2,0.7142857142857143,2.5454545454545454,0.36363636363636365
hgb_under_3p5_combo_total_ge_58_cold_le_55,weather_total_combo_grid,2024,7,3,4,0.42857142857142855,-1.2727272727272725,-0.1818181818181818
hgb_under_3p5_combo_total_ge_58_cold_le_50,weather_total_combo_grid,2016,9,4,5,0.4444444444444444,-1.3636363636363638,-0.15151515151515152
hgb_under_3p5_combo_total_ge_58_cold_le_50,weather_total_combo_grid,2017,8,2,6,0.25,-4.181818181818182,-0.5227272727272727
hgb_under_3p5_combo_total_ge_58_cold_le_50,weather_total_combo_grid,2018,22,13,9,0.5909090909090909,2.818181818181818,0.128099173553719
hgb_under_3p5_combo_total_ge_58_cold_le_50,weather_total_combo_grid,2019,12,5,7,0.4166666666666667,-2.4545454545454546,-0.20454545454545456
hgb_under_3p5_combo_total_ge_58_cold_le_50,weather_total_combo_grid,2020,10,6,4,0.6,1.4545454545454541,0.14545454545454542
hgb_under_3p5_combo_total_ge_58_cold_le_50,weather_total_combo_grid,2021,21,10,11,0.47619047619047616,-1.9090909090909092,-0.09090909090909091
hgb_under_3p5_combo_total_ge_58_cold_le_50,weather_total_combo_grid,2022,9,6,3,0.6666666666666666,2.454545454545454,0.2727272727272727
hgb_under_3p5_combo_total_ge_58_cold_le_50,weather_total_combo_grid,2023,5,4,1,0.8,2.6363636363636362,0.5272727272727272
hgb_under_3p5_combo_total_ge_58_cold_le_50,weather_total_combo_grid,2024,6,3,3,0.5,-0.2727272727272726,-0.045454545454545435
hgb_under_3p5_combo_total_ge_58_cold_le_45,weather_total_combo_grid,2016,6,3,3,0.5,-0.27272727272727293,-0.04545454545454549
hgb_under_3p5_combo_total_ge_58_cold_le_45,weather_total_combo_grid,2017,5,1,4,0.2,-3.090909090909091,-0.6181818181818182
hgb_under_3p5_combo_total_ge_58_cold_le_45,weather_total_combo_grid,2018,13,8,5,0.6153846153846154,2.2727272727272725,0.17482517482517482
hgb_under_3p5_combo_total_ge_58_cold_le_45,weather_total_combo_grid,2019,9,4,5,0.4444444444444444,-1.3636363636363638,-0.15151515151515152
hgb_under_3p5_combo_total_ge_58_cold_le_45,weather_total_combo_grid,2020,7,3,4,0.42857142857142855,-1.2727272727272725,-0.1818181818181818
hgb_under_3p5_combo_total_ge_58_cold_le_45,weather_total_combo_grid,2021,13,5,8,0.38461538461538464,-3.454545454545454,-0.26573426573426573
hgb_under_3p5_combo_total_ge_58_cold_le_45,weather_total_combo_grid,2022,8,5,3,0.625,1.5454545454545452,0.19318181818181815
hgb_under_3p5_combo_total_ge_58_cold_le_45,weather_total_combo_grid,2023,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_total_ge_58_cold_le_45,weather_total_combo_grid,2024,5,3,2,0.6,0.7272727272727273,0.14545454545454545
hgb_under_3p5_combo_total_ge_58_cold_le_40,weather_total_combo_grid,2016,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_total_ge_58_cold_le_40,weather_total_combo_grid,2017,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_combo_total_ge_58_cold_le_40,weather_total_combo_grid,2018,7,3,4,0.42857142857142855,-1.2727272727272725,-0.1818181818181818
hgb_under_3p5_combo_total_ge_58_cold_le_40,weather_total_combo_grid,2019,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_combo_total_ge_58_cold_le_40,weather_total_combo_grid,2020,5,2,3,0.4,-1.1818181818181819,-0.2363636363636364
hgb_under_3p5_combo_total_ge_58_cold_le_40,weather_total_combo_grid,2021,9,4,5,0.4444444444444444,-1.3636363636363633,-0.1515151515151515
hgb_under_3p5_combo_total_ge_58_cold_le_40,weather_total_combo_grid,2022,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_total_ge_58_cold_le_40,weather_total_combo_grid,2023,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_total_ge_58_cold_le_40,weather_total_combo_grid,2024,4,2,2,0.5,-0.18181818181818177,-0.04545454545454544
hgb_under_3p5_combo_total_ge_58_heat_ge_85,weather_total_combo_grid,2016,5,1,4,0.2,-3.090909090909091,-0.6181818181818182
hgb_under_3p5_combo_total_ge_58_heat_ge_85,weather_total_combo_grid,2017,11,7,4,0.6363636363636364,2.3636363636363633,0.21487603305785122
hgb_under_3p5_combo_total_ge_58_heat_ge_85,weather_total_combo_grid,2018,15,7,8,0.4666666666666667,-1.6363636363636367,-0.10909090909090911
hgb_under_3p5_combo_total_ge_58_heat_ge_85,weather_total_combo_grid,2019,6,4,2,0.6666666666666666,1.6363636363636362,0.2727272727272727
hgb_under_3p5_combo_total_ge_58_heat_ge_85,weather_total_combo_grid,2020,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_total_ge_58_heat_ge_85,weather_total_combo_grid,2021,7,3,4,0.42857142857142855,-1.272727272727273,-0.18181818181818185
hgb_under_3p5_combo_total_ge_58_heat_ge_85,weather_total_combo_grid,2022,10,4,6,0.4,-2.3636363636363633,-0.23636363636363633
hgb_under_3p5_combo_total_ge_58_heat_ge_85,weather_total_combo_grid,2023,7,5,2,0.7142857142857143,2.5454545454545454,0.36363636363636365
hgb_under_3p5_combo_total_ge_58_heat_ge_85,weather_total_combo_grid,2024,7,3,4,0.42857142857142855,-1.2727272727272725,-0.1818181818181818
hgb_under_3p5_combo_total_ge_58_heat_ge_90,weather_total_combo_grid,2016,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_total_ge_58_heat_ge_90,weather_total_combo_grid,2017,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_total_ge_58_heat_ge_90,weather_total_combo_grid,2018,4,1,3,0.25,-2.090909090909091,-0.5227272727272727
hgb_under_3p5_combo_total_ge_58_heat_ge_90,weather_total_combo_grid,2019,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_total_ge_58_heat_ge_90,weather_total_combo_grid,2021,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_total_ge_58_heat_ge_90,weather_total_combo_grid,2022,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_total_ge_58_heat_ge_90,weather_total_combo_grid,2023,5,4,1,0.8,2.6363636363636362,0.5272727272727272
hgb_under_3p5_combo_total_ge_58_heat_ge_90,weather_total_combo_grid,2024,3,0,3,0.0,-3.0,-1.0
hgb_under_3p5_combo_total_ge_58_heat_ge_95,weather_total_combo_grid,2018,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_total_ge_58_heat_ge_95,weather_total_combo_grid,2019,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_total_ge_58_heat_ge_95,weather_total_combo_grid,2023,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_total_ge_58_heat_ge_95,weather_total_combo_grid,2024,3,0,3,0.0,-3.0,-1.0
hgb_under_3p5_combo_total_ge_58_humid_ge_70,weather_total_combo_grid,2016,24,12,12,0.5,-1.0909090909090908,-0.04545454545454545
hgb_under_3p5_combo_total_ge_58_humid_ge_70,weather_total_combo_grid,2017,23,14,9,0.6086956521739131,3.7272727272727266,0.16205533596837943
hgb_under_3p5_combo_total_ge_58_humid_ge_70,weather_total_combo_grid,2018,35,19,16,0.5428571428571428,1.272727272727272,0.03636363636363634
hgb_under_3p5_combo_total_ge_58_humid_ge_70,weather_total_combo_grid,2019,16,10,6,0.625,3.0909090909090904,0.19318181818181815
hgb_under_3p5_combo_total_ge_58_humid_ge_70,weather_total_combo_grid,2020,20,11,9,0.55,0.9999999999999997,0.04999999999999998
hgb_under_3p5_combo_total_ge_58_humid_ge_70,weather_total_combo_grid,2021,40,21,19,0.525,0.09090909090908994,0.0022727272727272483
hgb_under_3p5_combo_total_ge_58_humid_ge_70,weather_total_combo_grid,2022,22,13,9,0.5909090909090909,2.8181818181818175,0.12809917355371897
hgb_under_3p5_combo_total_ge_58_humid_ge_70,weather_total_combo_grid,2023,13,9,4,0.6923076923076923,4.181818181818182,0.32167832167832167
hgb_under_3p5_combo_total_ge_58_humid_ge_70,weather_total_combo_grid,2024,12,7,5,0.5833333333333334,1.3636363636363633,0.1136363636363636
hgb_under_3p5_combo_total_ge_58_humid_ge_80,weather_total_combo_grid,2016,16,8,8,0.5,-0.7272727272727275,-0.04545454545454547
hgb_under_3p5_combo_total_ge_58_humid_ge_80,weather_total_combo_grid,2017,11,5,6,0.45454545454545453,-1.4545454545454546,-0.1322314049586777
hgb_under_3p5_combo_total_ge_58_humid_ge_80,weather_total_combo_grid,2018,23,13,10,0.5652173913043478,1.818181818181818,0.07905138339920947
hgb_under_3p5_combo_total_ge_58_humid_ge_80,weather_total_combo_grid,2019,6,3,3,0.5,-0.27272727272727293,-0.04545454545454549
hgb_under_3p5_combo_total_ge_58_humid_ge_80,weather_total_combo_grid,2020,14,8,6,0.5714285714285714,1.2727272727272725,0.0909090909090909
hgb_under_3p5_combo_total_ge_58_humid_ge_80,weather_total_combo_grid,2021,21,14,7,0.6666666666666666,5.727272727272727,0.2727272727272727
hgb_under_3p5_combo_total_ge_58_humid_ge_80,weather_total_combo_grid,2022,12,9,3,0.75,5.181818181818182,0.4318181818181818
hgb_under_3p5_combo_total_ge_58_humid_ge_80,weather_total_combo_grid,2023,8,6,2,0.75,3.454545454545454,0.43181818181818177
hgb_under_3p5_combo_total_ge_58_humid_ge_80,weather_total_combo_grid,2024,9,6,3,0.6666666666666666,2.454545454545454,0.2727272727272727
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_65,weather_total_combo_grid,2016,11,4,7,0.36363636363636365,-3.3636363636363638,-0.3057851239669422
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_65,weather_total_combo_grid,2017,12,6,6,0.5,-0.5454545454545456,-0.04545454545454547
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_65,weather_total_combo_grid,2018,29,16,13,0.5517241379310345,1.5454545454545454,0.05329153605015674
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_65,weather_total_combo_grid,2019,8,4,4,0.5,-0.36363636363636376,-0.04545454545454547
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_65,weather_total_combo_grid,2020,10,2,8,0.2,-6.181818181818182,-0.6181818181818182
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_65,weather_total_combo_grid,2021,21,14,7,0.6666666666666666,5.727272727272727,0.2727272727272727
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_65,weather_total_combo_grid,2022,9,3,6,0.3333333333333333,-3.2727272727272725,-0.3636363636363636
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_65,weather_total_combo_grid,2023,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_65,weather_total_combo_grid,2024,10,6,4,0.6,1.4545454545454546,0.14545454545454545
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_70,weather_total_combo_grid,2016,6,2,4,0.3333333333333333,-2.1818181818181817,-0.3636363636363636
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_70,weather_total_combo_grid,2017,6,5,1,0.8333333333333334,3.5454545454545454,0.5909090909090909
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_70,weather_total_combo_grid,2018,17,9,8,0.5294117647058824,0.18181818181818155,0.010695187165775385
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_70,weather_total_combo_grid,2019,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_70,weather_total_combo_grid,2020,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_70,weather_total_combo_grid,2021,8,5,3,0.625,1.5454545454545452,0.19318181818181815
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_70,weather_total_combo_grid,2022,6,2,4,0.3333333333333333,-2.1818181818181817,-0.3636363636363636
hgb_under_3p5_combo_total_ge_58_dewpoint_ge_70,weather_total_combo_grid,2024,5,4,1,0.8,2.6363636363636362,0.5272727272727272
hgb_under_3p5_combo_total_ge_58_precip_any,weather_total_combo_grid,2016,7,3,4,0.42857142857142855,-1.2727272727272727,-0.18181818181818182
hgb_under_3p5_combo_total_ge_58_precip_any,weather_total_combo_grid,2017,7,4,3,0.5714285714285714,0.6363636363636364,0.09090909090909091
hgb_under_3p5_combo_total_ge_58_precip_any,weather_total_combo_grid,2018,18,11,7,0.6111111111111112,3.0,0.16666666666666666
hgb_under_3p5_combo_total_ge_58_precip_any,weather_total_combo_grid,2019,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_total_ge_58_precip_any,weather_total_combo_grid,2020,9,4,5,0.4444444444444444,-1.3636363636363638,-0.15151515151515152
hgb_under_3p5_combo_total_ge_58_precip_any,weather_total_combo_grid,2021,20,14,6,0.7,6.727272727272727,0.3363636363636363
hgb_under_3p5_combo_total_ge_58_precip_any,weather_total_combo_grid,2022,10,6,4,0.6,1.4545454545454546,0.14545454545454545
hgb_under_3p5_combo_total_ge_58_precip_any,weather_total_combo_grid,2023,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_combo_total_ge_58_precip_any,weather_total_combo_grid,2024,8,4,4,0.5,-0.36363636363636376,-0.04545454545454547
hgb_under_3p5_combo_total_ge_58_rain_flag,weather_total_combo_grid,2016,7,3,4,0.42857142857142855,-1.2727272727272727,-0.18181818181818182
hgb_under_3p5_combo_total_ge_58_rain_flag,weather_total_combo_grid,2017,7,4,3,0.5714285714285714,0.6363636363636364,0.09090909090909091
hgb_under_3p5_combo_total_ge_58_rain_flag,weather_total_combo_grid,2018,18,11,7,0.6111111111111112,3.0,0.16666666666666666
hgb_under_3p5_combo_total_ge_58_rain_flag,weather_total_combo_grid,2019,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_total_ge_58_rain_flag,weather_total_combo_grid,2020,9,4,5,0.4444444444444444,-1.3636363636363638,-0.15151515151515152
hgb_under_3p5_combo_total_ge_58_rain_flag,weather_total_combo_grid,2021,20,14,6,0.7,6.727272727272727,0.3363636363636363
hgb_under_3p5_combo_total_ge_58_rain_flag,weather_total_combo_grid,2022,10,6,4,0.6,1.4545454545454546,0.14545454545454545
hgb_under_3p5_combo_total_ge_58_rain_flag,weather_total_combo_grid,2023,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_combo_total_ge_58_rain_flag,weather_total_combo_grid,2024,8,4,4,0.5,-0.36363636363636376,-0.04545454545454547
hgb_under_3p5_combo_total_ge_58_thunder_flag,weather_total_combo_grid,2017,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_total_ge_58_thunder_flag,weather_total_combo_grid,2018,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_total_ge_60_wind_ge_10,weather_total_combo_grid,2016,22,14,8,0.6363636363636364,4.727272727272727,0.21487603305785122
hgb_under_3p5_combo_total_ge_60_wind_ge_10,weather_total_combo_grid,2017,41,28,13,0.6829268292682927,12.454545454545453,0.3037694013303769
hgb_under_3p5_combo_total_ge_60_wind_ge_10,weather_total_combo_grid,2018,44,23,21,0.5227272727272727,-0.09090909090909094,-0.0020661157024793393
hgb_under_3p5_combo_total_ge_60_wind_ge_10,weather_total_combo_grid,2019,11,6,5,0.5454545454545454,0.45454545454545414,0.04132231404958674
hgb_under_3p5_combo_total_ge_60_wind_ge_10,weather_total_combo_grid,2020,12,7,5,0.5833333333333334,1.3636363636363638,0.11363636363636365
hgb_under_3p5_combo_total_ge_60_wind_ge_10,weather_total_combo_grid,2021,24,19,5,0.7916666666666666,12.272727272727272,0.5113636363636364
hgb_under_3p5_combo_total_ge_60_wind_ge_10,weather_total_combo_grid,2022,29,20,9,0.6896551724137931,9.18181818181818,0.31661442006269586
hgb_under_3p5_combo_total_ge_60_wind_ge_10,weather_total_combo_grid,2023,14,10,4,0.7142857142857143,5.090909090909091,0.36363636363636365
hgb_under_3p5_combo_total_ge_60_wind_ge_10,weather_total_combo_grid,2024,10,5,5,0.5,-0.4545454545454547,-0.04545454545454547
hgb_under_3p5_combo_total_ge_60_wind_ge_12,weather_total_combo_grid,2016,14,9,5,0.6428571428571429,3.1818181818181817,0.22727272727272727
hgb_under_3p5_combo_total_ge_60_wind_ge_12,weather_total_combo_grid,2017,26,17,9,0.6538461538461539,6.454545454545453,0.2482517482517482
hgb_under_3p5_combo_total_ge_60_wind_ge_12,weather_total_combo_grid,2018,21,9,12,0.42857142857142855,-3.8181818181818183,-0.18181818181818182
hgb_under_3p5_combo_total_ge_60_wind_ge_12,weather_total_combo_grid,2019,6,3,3,0.5,-0.27272727272727293,-0.04545454545454549
hgb_under_3p5_combo_total_ge_60_wind_ge_12,weather_total_combo_grid,2020,4,2,2,0.5,-0.18181818181818188,-0.04545454545454547
hgb_under_3p5_combo_total_ge_60_wind_ge_12,weather_total_combo_grid,2021,16,11,5,0.6875,4.999999999999999,0.31249999999999994
hgb_under_3p5_combo_total_ge_60_wind_ge_12,weather_total_combo_grid,2022,14,11,3,0.7857142857142857,7.0,0.5
hgb_under_3p5_combo_total_ge_60_wind_ge_12,weather_total_combo_grid,2023,10,8,2,0.8,5.2727272727272725,0.5272727272727272
hgb_under_3p5_combo_total_ge_60_wind_ge_12,weather_total_combo_grid,2024,5,3,2,0.6,0.7272727272727271,0.14545454545454542
hgb_under_3p5_combo_total_ge_60_wind_ge_15,weather_total_combo_grid,2016,6,4,2,0.6666666666666666,1.6363636363636362,0.2727272727272727
hgb_under_3p5_combo_total_ge_60_wind_ge_15,weather_total_combo_grid,2017,14,7,7,0.5,-0.6363636363636367,-0.04545454545454548
hgb_under_3p5_combo_total_ge_60_wind_ge_15,weather_total_combo_grid,2018,11,3,8,0.2727272727272727,-5.272727272727273,-0.4793388429752067
hgb_under_3p5_combo_total_ge_60_wind_ge_15,weather_total_combo_grid,2019,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_total_ge_60_wind_ge_15,weather_total_combo_grid,2020,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_total_ge_60_wind_ge_15,weather_total_combo_grid,2021,4,4,0,1.0,3.6363636363636362,0.9090909090909091
hgb_under_3p5_combo_total_ge_60_wind_ge_15,weather_total_combo_grid,2022,5,5,0,1.0,4.545454545454545,0.909090909090909
hgb_under_3p5_combo_total_ge_60_wind_ge_15,weather_total_combo_grid,2023,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_total_ge_60_wind_ge_15,weather_total_combo_grid,2024,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_total_ge_60_wind_ge_18,weather_total_combo_grid,2017,6,3,3,0.5,-0.2727272727272727,-0.04545454545454545
hgb_under_3p5_combo_total_ge_60_wind_ge_18,weather_total_combo_grid,2018,7,1,6,0.14285714285714285,-5.090909090909091,-0.7272727272727273
hgb_under_3p5_combo_total_ge_60_wind_ge_18,weather_total_combo_grid,2019,0,0,0,,0.0,
hgb_under_3p5_combo_total_ge_60_wind_ge_18,weather_total_combo_grid,2021,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_total_ge_60_wind_ge_18,weather_total_combo_grid,2022,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_total_ge_60_wind_ge_18,weather_total_combo_grid,2024,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_total_ge_60_cold_le_55,weather_total_combo_grid,2016,14,7,7,0.5,-0.6363636363636368,-0.045454545454545484
hgb_under_3p5_combo_total_ge_60_cold_le_55,weather_total_combo_grid,2017,8,4,4,0.5,-0.36363636363636376,-0.04545454545454547
hgb_under_3p5_combo_total_ge_60_cold_le_55,weather_total_combo_grid,2018,26,16,10,0.6153846153846154,4.545454545454545,0.17482517482517482
hgb_under_3p5_combo_total_ge_60_cold_le_55,weather_total_combo_grid,2019,13,7,6,0.5384615384615384,0.3636363636363633,0.027972027972027948
hgb_under_3p5_combo_total_ge_60_cold_le_55,weather_total_combo_grid,2020,12,8,4,0.6666666666666666,3.2727272727272725,0.2727272727272727
hgb_under_3p5_combo_total_ge_60_cold_le_55,weather_total_combo_grid,2021,27,11,16,0.4074074074074074,-6.0,-0.2222222222222222
hgb_under_3p5_combo_total_ge_60_cold_le_55,weather_total_combo_grid,2022,13,9,4,0.6923076923076923,4.181818181818182,0.32167832167832167
hgb_under_3p5_combo_total_ge_60_cold_le_55,weather_total_combo_grid,2023,6,4,2,0.6666666666666666,1.6363636363636362,0.2727272727272727
hgb_under_3p5_combo_total_ge_60_cold_le_55,weather_total_combo_grid,2024,6,2,4,0.3333333333333333,-2.1818181818181817,-0.3636363636363636
hgb_under_3p5_combo_total_ge_60_cold_le_50,weather_total_combo_grid,2016,7,3,4,0.42857142857142855,-1.272727272727273,-0.18181818181818185
hgb_under_3p5_combo_total_ge_60_cold_le_50,weather_total_combo_grid,2017,4,2,2,0.5,-0.18181818181818188,-0.04545454545454547
hgb_under_3p5_combo_total_ge_60_cold_le_50,weather_total_combo_grid,2018,18,10,8,0.5555555555555556,1.0909090909090906,0.06060606060606059
hgb_under_3p5_combo_total_ge_60_cold_le_50,weather_total_combo_grid,2019,9,4,5,0.4444444444444444,-1.3636363636363638,-0.15151515151515152
hgb_under_3p5_combo_total_ge_60_cold_le_50,weather_total_combo_grid,2020,8,4,4,0.5,-0.36363636363636376,-0.04545454545454547
hgb_under_3p5_combo_total_ge_60_cold_le_50,weather_total_combo_grid,2021,18,8,10,0.4444444444444444,-2.7272727272727266,-0.1515151515151515
hgb_under_3p5_combo_total_ge_60_cold_le_50,weather_total_combo_grid,2022,7,4,3,0.5714285714285714,0.6363636363636361,0.09090909090909087
hgb_under_3p5_combo_total_ge_60_cold_le_50,weather_total_combo_grid,2023,5,4,1,0.8,2.6363636363636362,0.5272727272727272
hgb_under_3p5_combo_total_ge_60_cold_le_50,weather_total_combo_grid,2024,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_total_ge_60_cold_le_45,weather_total_combo_grid,2016,6,3,3,0.5,-0.27272727272727293,-0.04545454545454549
hgb_under_3p5_combo_total_ge_60_cold_le_45,weather_total_combo_grid,2017,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_total_ge_60_cold_le_45,weather_total_combo_grid,2018,9,5,4,0.5555555555555556,0.5454545454545453,0.06060606060606059
hgb_under_3p5_combo_total_ge_60_cold_le_45,weather_total_combo_grid,2019,7,3,4,0.42857142857142855,-1.2727272727272727,-0.18181818181818182
hgb_under_3p5_combo_total_ge_60_cold_le_45,weather_total_combo_grid,2020,5,1,4,0.2,-3.090909090909091,-0.6181818181818182
hgb_under_3p5_combo_total_ge_60_cold_le_45,weather_total_combo_grid,2021,10,3,7,0.3,-4.272727272727273,-0.42727272727272736
hgb_under_3p5_combo_total_ge_60_cold_le_45,weather_total_combo_grid,2022,6,3,3,0.5,-0.2727272727272728,-0.04545454545454547
hgb_under_3p5_combo_total_ge_60_cold_le_45,weather_total_combo_grid,2023,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_total_ge_60_cold_le_45,weather_total_combo_grid,2024,4,2,2,0.5,-0.18181818181818177,-0.04545454545454544
